Stop_ID,Department,Assignment,Lat,Lon,Discretion,Race,DateTime
1229,Aspen PD,General,42.6398,-84.4755,Low,Hispanic,2/14/2023 11:21
3478,Aspen PD,General,42.5686,-84.827,High,White,9/1/2023 18:57
3792,Aspen PD,General,42.777,-84.543,High,Unknown,9/28/2023 20:39
211,Aspen PD,Crime Reduction,42.6702,-84.6637,High,Black,4/13/2023 19:46
3386,Aspen PD,General,42.8178,-84.5296,High,White,9/1/2023 13:25
5279,Aspen PD,Special Focus,42.7356,-84.662,Low,Black,6/27/2023 6:40
4697,Aspen PD,General,42.6288,-84.735,High,White,11/29/2023 22:13
4038,Aspen PD,General,42.8126,-84.8133,High,White,10/23/2023 18:41
3930,Aspen PD,General,42.7191,-84.2856,High,White,10/10/2023 6:19
5377,Aspen PD,Special Focus,42.5923,-84.7916,High,White,12/17/2023 4:42
3680,Aspen PD,General,42.6303,-84.6234,Low,Black,9/15/2023 6:47
3779,Aspen PD,General,43.0023,-84.7553,High,Hispanic,9/26/2023 10:00
1195,Aspen PD,General,42.5825,-84.4545,High,White,2/8/2023 21:42
39,Aspen PD,Crime Reduction,42.5839,-84.4614,High,White,1/27/2023 9:23
2019,Aspen PD,General,42.5621,-84.6224,High,White,5/9/2023 2:15
1664,Aspen PD,General,42.743,-84.5374,High,Black,4/1/2023 0:39
1334,Aspen PD,General,42.7989,-84.728,High,Unknown,2/27/2023 23:29
3720,Aspen PD,General,42.683,-84.5667,High,Black,9/23/2023 20:15
1697,Aspen PD,General,42.5928,-84.7902,High,White,4/4/2023 18:42
5339,Aspen PD,Special Focus,42.6658,-84.6398,Low,Hispanic,10/4/2023 20:23
501,Aspen PD,Crime Reduction,42.6665,-84.5881,Low,White,7/24/2023 23:29
3200,Aspen PD,General,42.7411,-84.5903,High,Black,8/18/2023 20:29
5590,Aspen PD,Training,42.5956,-84.465,Low,White,3/24/2023 7:33
5285,Aspen PD,Special Focus,42.7265,-84.6681,High,White,7/4/2023 12:28
2029,Aspen PD,General,42.6803,-84.4323,High,Black,5/6/2023 0:42
1162,Aspen PD,General,42.6561,-84.5348,High,Black,2/3/2023 3:16
903,Aspen PD,General,42.6811,-84.4316,High,White,1/4/2023 21:58
3874,Aspen PD,General,43.0032,-84.7399,High,White,10/5/2023 13:15
4140,Aspen PD,General,42.5673,-84.8279,High,White,10/31/2023 1:39
5884,Aspen PD,Training,42.74155968,-84.72179342,High,Black,7/21/2023 15:18
2719,Aspen PD,General,42.6699,-84.6622,High,Black,7/3/2023 1:02
2306,Aspen PD,General,42.8031,-84.4686,Low,White,5/31/2023 3:59
1757,Aspen PD,General,42.7989,-84.7386,High,Black,4/11/2023 19:08
2538,Aspen PD,General,42.6203,-84.7388,High,White,6/21/2023 8:45
315,Aspen PD,Crime Reduction,42.5602,-84.1923,High,White,6/6/2023 14:57
2586,Aspen PD,General,42.6685,-84.5844,High,Black,6/29/2023 3:38
2670,Aspen PD,General,42.5376,-84.8209,High,Unknown,6/30/2023 19:39
1487,Aspen PD,General,42.5614,-84.8347,High,White,3/18/2023 19:32
3963,Aspen PD,General,42.6673,-84.3485,Low,White,10/15/2023 23:17
176,Aspen PD,Crime Reduction,42.6976,-84.5999,High,Black,3/16/2023 21:01
1641,Aspen PD,General,42.4571,-84.3509,High,White,3/29/2023 20:38
1957,Aspen PD,General,42.7782,-84.5432,High,White,4/28/2023 20:31
1840,Aspen PD,General,42.7583,-84.4832,High,White,4/22/2023 14:28
2157,Aspen PD,General,42.6692,-84.6632,High,White,5/18/2023 16:48
3171,Aspen PD,General,43.0039,-84.5556,High,White,8/14/2023 11:44
2515,Aspen PD,General,42.6782,-84.4872,Low,White,6/21/2023 6:59
2046,Aspen PD,General,42.5638,-84.8376,High,White,5/8/2023 23:36
1631,Aspen PD,General,42.6858,-84.6424,High,Black,3/30/2023 6:49
765,Aspen PD,Crime Reduction,42.6655,-84.5422,High,White,11/22/2023 23:33
3009,Aspen PD,General,42.7333,-84.5487,High,Black,8/2/2023 2:07
2482,Aspen PD,General,42.678,-84.4187,High,Black,6/16/2023 3:27
1053,Aspen PD,General,42.6713,-84.5445,High,White,1/23/2023 2:07
5387,Aspen PD,Special Focus,42.8235,-84.7396,Low,White,12/26/2023 16:00
708,Aspen PD,Crime Reduction,42.7225,-84.5325,High,Black,9/18/2023 22:31
2896,Aspen PD,General,42.9892,-84.5433,High,White,7/21/2023 7:54
2817,Aspen PD,General,42.6832,-84.5156,High,White,7/14/2023 1:31
5033,Aspen PD,General,42.6864,-84.5877,High,Black,12/30/2023 1:02
3218,Aspen PD,General,42.7891,-84.423,High,White,8/19/2023 3:04
1814,Aspen PD,General,42.5635,-84.8346,High,White,4/16/2023 11:14
227,Aspen PD,Crime Reduction,42.6855,-84.5619,High,Black,4/22/2023 21:51
5885,Aspen PD,Training,42.7364,-84.6621,High,Black,7/21/2023 14:07
3064,Aspen PD,General,42.7706,-84.5428,High,Black,8/6/2023 1:58
4591,Aspen PD,General,42.5746,-84.6222,High,White,11/26/2023 5:11
825,Aspen PD,Crime Reduction,42.6309,-84.6226,High,White,12/8/2023 12:48
2621,Aspen PD,General,42.6771,-84.4824,High,Black,7/2/2023 3:32
3832,Aspen PD,General,42.7857,-84.3813,High,White,9/29/2023 23:51
2640,Aspen PD,General,42.5285,-84.7188,High,White,7/3/2023 22:38
264,Aspen PD,Crime Reduction,42.5794,-84.4524,High,White,5/21/2023 17:36
2610,Aspen PD,General,42.6649,-84.2886,High,Black,7/3/2023 21:58
3844,Aspen PD,General,42.6432,-84.6618,High,Hispanic,9/29/2023 8:09
2734,Aspen PD,General,42.7849,-84.543,High,White,7/4/2023 18:41
2426,Aspen PD,General,42.6972,-84.603,High,Black,6/12/2023 1:42
4530,Aspen PD,General,42.8025,-84.4893,Low,Black,11/22/2023 20:04
3192,Aspen PD,General,42.7444,-84.6006,High,White,8/17/2023 22:02
2996,Aspen PD,General,42.6757,-84.654,High,Black,8/2/2023 22:30
2695,Aspen PD,General,42.6776,-84.4609,Low,White,7/4/2023 18:52
221,Aspen PD,Crime Reduction,42.7237,-84.5772,High,Black,4/22/2023 22:36
3604,Aspen PD,General,43.0133,-84.5575,High,White,9/11/2023 3:14
1170,Aspen PD,General,42.6528,-84.5309,High,Black,2/5/2023 0:12
842,Aspen PD,Crime Reduction,42.718,-84.6691,Low,White,12/8/2023 15:27
5333,Aspen PD,Special Focus,42.7407,-84.7417,Low,White,9/30/2023 7:52
2931,Aspen PD,General,42.564,-84.8384,High,White,7/24/2023 5:33
4584,Aspen PD,General,42.6259,-84.7303,High,White,11/25/2023 16:14
1029,Aspen PD,General,43.0013,-84.8219,High,White,1/20/2023 8:56
2909,Aspen PD,General,42.6509,-84.5277,High,White,7/18/2023 5:15
4929,Aspen PD,General,42.5522,-84.3565,High,White,12/13/2023 20:29
1865,Aspen PD,General,42.7892,-84.3757,High,Black,4/20/2023 0:55
3902,Aspen PD,General,42.6253,-84.6343,High,White,10/8/2023 4:35
5655,Aspen PD,Training,42.7851,-84.7399,High,White,4/3/2023 9:50
372,Aspen PD,Crime Reduction,42.7303,-84.6683,Low,White,7/4/2023 14:00
2979,Aspen PD,General,42.6261,-84.6223,High,White,7/31/2023 14:58
371,Aspen PD,Crime Reduction,42.6979,-84.5476,High,Black,7/2/2023 1:13
5219,Aspen PD,Special Focus,42.6673,-84.3429,Low,Black,4/20/2023 20:02
352,Aspen PD,Crime Reduction,42.6589,-84.5388,High,White,6/29/2023 23:45
4630,Aspen PD,General,42.5521,-84.7959,High,White,11/25/2023 17:12
3529,Aspen PD,General,43.0014,-84.4278,High,White,9/3/2023 9:42
2377,Aspen PD,General,42.8011,-84.7422,High,White,6/9/2023 23:29
1743,Aspen PD,General,42.5776,-84.8202,High,White,4/8/2023 19:49
2432,Aspen PD,General,42.6462,-84.7013,Low,Black,6/9/2023 5:51
2643,Aspen PD,General,42.6002,-84.7773,High,Black,7/2/2023 11:23
1949,Aspen PD,General,42.6841,-84.6026,High,Black,5/2/2023 2:43
4469,Aspen PD,General,42.6827,-84.5177,High,White,11/22/2023 23:23
1692,Aspen PD,General,42.74,-84.6743,High,Black,4/5/2023 21:02
3232,Aspen PD,General,42.4507,-84.4468,High,White,8/18/2023 21:33
4692,Aspen PD,General,42.5591,-84.6219,High,Hispanic,11/27/2023 6:56
5389,Aspen PD,Special Focus,42.6898,-84.8374,High,White,12/29/2023 12:26
4226,Aspen PD,General,42.6498,-84.477,Low,White,11/5/2023 17:28
3760,Aspen PD,General,42.6369,-84.7165,High,White,9/23/2023 9:31
4716,Aspen PD,General,42.7413,-84.6146,High,Black,11/29/2023 2:10
4711,Aspen PD,General,42.7975,-84.3534,High,White,12/1/2023 23:03
5699,Aspen PD,Training,42.6772,-84.4856,High,Black,4/20/2023 1:45
3310,Aspen PD,General,42.8107,-84.5118,High,White,8/26/2023 11:04
2067,Aspen PD,General,42.6655,-84.2956,High,Black,5/10/2023 2:04
2116,Aspen PD,General,42.6656,-84.2705,High,White,5/17/2023 21:25
429,Aspen PD,Crime Reduction,42.6775,-84.4387,Low,White,7/3/2023 7:49
101,Aspen PD,Crime Reduction,42.6783,-84.4677,Low,White,2/14/2023 19:02
4074,Aspen PD,General,42.6766,-84.3983,High,Black,10/24/2023 1:46
345,Aspen PD,Crime Reduction,42.6944,-84.5674,Low,Black,6/30/2023 21:31
1353,Aspen PD,General,42.6583,-84.4739,Low,White,3/1/2023 7:02
239,Aspen PD,Crime Reduction,42.6705,-84.5582,High,Black,5/5/2023 20:26
1881,Aspen PD,General,42.5561,-84.2917,High,White,4/23/2023 18:29
1457,Aspen PD,General,42.6169,-84.6226,Low,White,3/9/2023 18:53
4750,Aspen PD,General,42.7673,-84.5916,High,White,12/1/2023 9:11
975,Aspen PD,General,42.573,-84.4134,High,White,1/14/2023 4:46
2646,Aspen PD,General,42.7988,-84.725,Low,Hispanic,7/2/2023 23:54
2333,Aspen PD,General,42.7415,-84.6476,High,White,5/31/2023 1:46
1366,Aspen PD,General,42.8632,-84.5428,High,Hispanic,3/2/2023 15:01
5928,Aspen PD,Training,42.7266,-84.7071,High,Black,9/4/2023 10:06
2320,Aspen PD,General,42.7093,-84.6126,High,White,6/2/2023 3:03
4994,Aspen PD,General,42.5824,-84.6086,High,White,12/22/2023 19:05
3199,Aspen PD,General,42.6019,-84.7743,High,White,8/16/2023 4:20
194,Aspen PD,Crime Reduction,42.7472,-84.5557,High,White,4/5/2023 17:42
3496,Aspen PD,General,42.7881,-84.3771,High,White,9/6/2023 22:32
3041,Aspen PD,General,42.8733,-84.5431,High,White,8/4/2023 16:49
2821,Aspen PD,General,42.6768,-84.6622,High,White,7/14/2023 22:43
656,Aspen PD,Crime Reduction,42.7369,-84.5413,High,White,9/3/2023 22:25
362,Aspen PD,Crime Reduction,42.4512,-84.1772,High,White,7/2/2023 21:16
5174,Aspen PD,Special Focus,42.8073,-84.6012,Low,White,1/28/2023 8:54
5047,Aspen PD,General,42.5098,-84.6561,High,White,12/27/2023 5:23
2399,Aspen PD,General,42.6653,-84.6218,High,Black,6/9/2023 18:32
5003,Aspen PD,General,42.5748,-84.82,High,Hispanic,12/25/2023 18:31
4541,Aspen PD,General,42.6375,-84.7158,High,White,11/24/2023 9:40
5101,Aspen PD,General,42.645,-84.7025,High,Black,1/1/2023 20:48
1459,Aspen PD,General,42.6265,-84.8939,High,White,3/11/2023 19:36
623,Aspen PD,Crime Reduction,42.6012,-84.4766,High,White,8/19/2023 1:52
2753,Aspen PD,General,42.7261,-84.5381,High,White,7/5/2023 5:01
2443,Aspen PD,General,42.7348,-84.545,Low,White,6/10/2023 3:45
2284,Aspen PD,General,42.5522,-84.7888,High,White,5/30/2023 18:34
1290,Aspen PD,General,42.8045,-84.7589,High,White,2/22/2023 9:24
3603,Aspen PD,General,42.6222,-84.7407,High,White,9/10/2023 2:15
727,Aspen PD,Crime Reduction,42.6883,-84.5681,High,Black,10/5/2023 22:58
5462,Aspen PD,Training,42.7514,-84.4833,High,White,2/25/2023 14:30
5142,Aspen PD,Other,42.7269,-84.5381,High,Black,10/19/2023 22:14
1176,Aspen PD,General,42.6835,-84.6033,Low,Black,2/6/2023 3:46
4027,Aspen PD,General,42.7809,-84.3974,High,Black,10/19/2023 20:06
5688,Aspen PD,Training,42.6771,-84.4886,High,White,4/15/2023 2:01
3669,Aspen PD,General,42.6756,-84.3938,High,White,9/18/2023 21:31
2943,Aspen PD,General,42.7681,-84.501,High,White,7/24/2023 2:32
4248,Aspen PD,General,42.7776,-84.5428,High,Unknown,11/8/2023 20:16
3585,Aspen PD,General,42.6345,-84.6615,High,White,9/10/2023 10:33
4260,Aspen PD,General,42.7826,-84.3843,High,White,11/7/2023 6:42
1299,Aspen PD,General,42.8529,-84.8643,High,White,2/24/2023 3:34
5599,Aspen PD,Training,42.6642,-84.6649,High,Black,3/24/2023 12:10
487,Aspen PD,Crime Reduction,42.7258,-84.4485,High,Black,7/17/2023 16:19
667,Aspen PD,Crime Reduction,42.6478,-84.4785,High,Black,9/7/2023 15:16
817,Aspen PD,Crime Reduction,42.6066,-84.622,High,White,12/8/2023 12:31
4243,Aspen PD,General,42.7669,-84.5424,High,White,11/6/2023 23:11
610,Aspen PD,Crime Reduction,42.666,-84.327,High,White,8/19/2023 21:42
1101,Aspen PD,General,43.0015,-84.6997,High,White,1/31/2023 10:56
2912,Aspen PD,General,42.5824,-84.4865,High,White,7/20/2023 20:59
2334,Aspen PD,General,42.7703,-84.5134,Low,White,6/1/2023 4:21
2111,Aspen PD,General,42.8131,-84.5408,Low,White,5/18/2023 7:57
4154,Aspen PD,General,42.6848,-84.5016,High,White,11/1/2023 6:53
833,Aspen PD,Crime Reduction,42.7149,-84.6694,High,White,12/8/2023 11:10
1499,Aspen PD,General,42.6593,-84.6794,High,Black,3/19/2023 23:42
1805,Aspen PD,General,42.7861,-84.4184,Low,Black,4/17/2023 23:35
5618,Aspen PD,Training,42.6729,-84.3863,High,Black,3/29/2023 0:18
5192,Aspen PD,Special Focus,42.6653,-84.2874,High,White,3/26/2023 12:16
1339,Aspen PD,General,42.6449,-84.1971,Low,White,2/27/2023 20:27
2717,Aspen PD,General,42.5896,-84.8006,Low,White,7/2/2023 0:39
3412,Aspen PD,General,42.6779,-84.4227,High,Black,9/1/2023 3:00
918,Aspen PD,General,42.7822,-84.543,High,Black,1/10/2023 23:18
786,Aspen PD,Crime Reduction,42.6775,-84.4143,Low,White,11/29/2023 15:29
4586,Aspen PD,General,42.6261,-84.866,High,White,11/26/2023 16:23
2444,Aspen PD,General,42.8251,-84.5433,High,White,6/10/2023 15:54
3590,Aspen PD,General,42.6778,-84.4581,High,White,9/7/2023 2:53
805,Aspen PD,Crime Reduction,42.677,-84.4188,Low,White,12/3/2023 15:05
2871,Aspen PD,General,42.8117,-84.5422,High,White,7/17/2023 22:37
426,Aspen PD,Crime Reduction,42.7204,-84.6687,Low,White,7/5/2023 6:30
1535,Aspen PD,General,42.7684,-84.6474,High,White,3/19/2023 15:55
3717,Aspen PD,General,42.69,-84.5967,High,Black,9/19/2023 19:05
2365,Aspen PD,General,42.6644,-84.5229,Low,Black,6/5/2023 0:35
3050,Aspen PD,General,42.7819,-84.3933,High,Hispanic,8/6/2023 21:58
1658,Aspen PD,General,43.0313,-84.5638,High,White,4/2/2023 3:20
2357,Aspen PD,General,42.6692,-84.5371,High,Black,6/6/2023 3:18
1682,Aspen PD,General,42.7952,-84.4379,Low,White,4/1/2023 9:45
375,Aspen PD,Crime Reduction,42.7187,-84.6611,Low,Black,7/1/2023 15:57
2887,Aspen PD,General,42.7692,-84.5491,High,Black,7/20/2023 0:04
279,Aspen PD,Crime Reduction,42.6971,-84.603,High,Black,5/27/2023 16:09
2974,Aspen PD,General,42.7826,-84.5427,High,White,7/28/2023 22:21
4505,Aspen PD,General,42.5123,-84.6552,High,White,11/25/2023 16:05
3726,Aspen PD,General,42.7996,-84.4551,High,White,9/23/2023 22:38
3149,Aspen PD,General,42.5899,-84.6215,Low,White,8/14/2023 23:39
5261,Aspen PD,Special Focus,42.701,-84.6617,Low,Black,6/18/2023 14:51
567,Aspen PD,Crime Reduction,42.6941,-84.5479,None,Black,8/12/2023 1:29
3495,Aspen PD,General,42.7138,-84.6691,High,Unknown,9/4/2023 22:30
4158,Aspen PD,General,42.6783,-84.4398,Low,White,10/30/2023 9:03
5292,Aspen PD,Special Focus,42.6669,-84.3395,Low,Unknown,7/3/2023 7:42
5817,Aspen PD,Training,42.804,-84.7571,High,Other,6/1/2023 3:23
439,Aspen PD,Crime Reduction,42.7299,-84.4623,High,White,7/6/2023 15:46
5686,Aspen PD,Training,42.6704,-84.3607,High,White,4/16/2023 0:31
4466,Aspen PD,General,42.6833,-84.4576,High,Hispanic,11/23/2023 22:30
1917,Aspen PD,General,42.7803,-84.5433,High,Black,4/28/2023 3:47
4822,Aspen PD,General,42.6824,-84.6639,High,White,12/10/2023 22:49
2685,Aspen PD,General,42.6774,-84.4568,High,White,7/3/2023 2:15
1429,Aspen PD,General,42.6799,-84.4325,High,White,3/8/2023 19:54
3725,Aspen PD,General,42.7988,-84.454,Low,White,9/21/2023 22:20
2773,Aspen PD,General,42.5638,-84.1915,High,White,7/8/2023 19:45
4187,Aspen PD,General,42.6565,-84.5347,High,Black,11/3/2023 1:17
3938,Aspen PD,General,42.6763,-84.4038,Low,Hispanic,10/12/2023 0:34
734,Aspen PD,Crime Reduction,42.6972,-84.575,High,Black,10/16/2023 20:30
2045,Aspen PD,General,42.6124,-84.7555,Low,White,5/11/2023 11:18
4743,Aspen PD,General,42.7406,-84.6996,High,White,12/5/2023 11:46
3571,Aspen PD,General,43.0028,-84.3858,High,White,9/7/2023 23:30
2038,Aspen PD,General,42.5823,-84.6083,High,White,5/10/2023 16:19
4405,Aspen PD,General,42.5725,-84.8235,High,White,11/20/2023 0:42
1424,Aspen PD,General,42.451,-84.5239,Low,White,3/9/2023 0:52
3244,Aspen PD,General,42.7837,-84.5431,High,White,8/18/2023 4:20
4969,Aspen PD,General,42.7692,-84.5538,High,Black,12/20/2023 21:50
5457,Aspen PD,Training,42.677,-84.4937,High,Unknown,2/21/2023 23:54
997,Aspen PD,General,42.7844,-84.6682,High,White,1/19/2023 23:45
35,Aspen PD,Crime Reduction,42.6652,-84.3286,High,White,1/27/2023 7:01
373,Aspen PD,Crime Reduction,42.7299,-84.6683,Low,White,7/2/2023 14:54
770,Aspen PD,Crime Reduction,42.5903,-84.4568,High,Black,11/22/2023 20:38
1360,Aspen PD,General,42.5581,-84.8355,High,White,3/2/2023 20:18
5160,Aspen PD,Special Focus,42.6601,-84.6787,High,White,1/2/2023 20:41
4993,Aspen PD,General,42.582,-84.6386,High,White,12/19/2023 18:54
4047,Aspen PD,General,42.668,-84.353,None,Hispanic,10/20/2023 20:19
3625,Aspen PD,General,42.8089,-84.7014,High,White,9/11/2023 14:57
1587,Aspen PD,General,42.6841,-84.5129,High,Black,3/26/2023 19:38
3867,Aspen PD,General,42.7413,-84.6134,High,White,10/6/2023 2:32
2087,Aspen PD,General,42.7742,-84.6066,Low,White,5/13/2023 1:32
5077,Aspen PD,General,42.5819,-84.6233,High,White,1/2/2023 23:26
4927,Aspen PD,General,42.6312,-84.5068,High,White,12/17/2023 19:49
576,Aspen PD,Crime Reduction,42.7431,-84.5595,High,Black,8/13/2023 21:25
2627,Aspen PD,General,42.6693,-84.3574,High,White,7/3/2023 19:59
4631,Aspen PD,General,42.5356,-84.7245,High,White,11/27/2023 17:18
2970,Aspen PD,General,42.7588,-84.6673,High,White,7/28/2023 4:05
1203,Aspen PD,General,42.8038,-84.5431,High,White,2/8/2023 3:49
525,Aspen PD,Crime Reduction,42.736,-84.5442,High,White,7/31/2023 22:49
5525,Aspen PD,Training,42.6785,-84.4436,High,Black,3/2/2023 21:59
1636,Aspen PD,General,42.7922,-84.7063,High,White,3/29/2023 23:01
4085,Aspen PD,General,42.5471,-84.1912,High,White,10/22/2023 7:22
4201,Aspen PD,General,42.5689,-84.4044,High,White,11/2/2023 21:03
1956,Aspen PD,General,42.6866,-84.64,High,White,4/30/2023 8:19
2050,Aspen PD,General,42.7855,-84.3791,High,White,5/12/2023 14:21
2391,Aspen PD,General,42.8023,-84.4796,High,White,6/10/2023 12:10
5640,Aspen PD,Training,42.6874,-84.5123,High,White,4/3/2023 0:50
1432,Aspen PD,General,42.7983,-84.7034,Low,Black,3/11/2023 19:46
2792,Aspen PD,General,42.6277,-84.4753,High,Black,7/11/2023 21:13
5183,Aspen PD,Special Focus,42.7928,-84.5688,High,Hispanic,2/20/2023 23:37
385,Aspen PD,Crime Reduction,42.6688,-84.3557,Low,White,6/30/2023 20:08
3572,Aspen PD,General,43.0011,-84.3899,High,White,9/7/2023 23:41
5804,Aspen PD,Training,42.6591,-84.6825,High,White,5/25/2023 12:39
2680,Aspen PD,General,42.6786,-84.4274,High,Black,7/2/2023 1:03
863,Aspen PD,Crime Reduction,42.6521,-84.529,High,White,12/16/2023 15:41
4973,Aspen PD,General,42.678,-84.4161,High,Black,12/21/2023 0:28
2956,Aspen PD,General,42.6825,-84.5134,Low,White,7/28/2023 22:56
2367,Aspen PD,General,42.9329,-84.5432,High,White,6/5/2023 20:17
5253,Aspen PD,Special Focus,42.6429,-84.6204,Low,White,6/10/2023 8:29
5075,Aspen PD,General,42.6801,-84.6802,High,White,1/1/2023 23:07
3998,Aspen PD,General,42.6736,-84.3824,High,White,10/17/2023 7:34
1369,Aspen PD,General,42.6752,-84.3814,Low,Black,3/4/2023 4:53
5757,Aspen PD,Training,42.6857,-84.642,Low,Black,4/24/2023 15:21
1386,Aspen PD,General,42.678,-84.4264,High,White,3/7/2023 23:22
5373,Aspen PD,Special Focus,42.6722,-84.6589,High,White,12/6/2023 22:07
5805,Aspen PD,Training,42.5591,-84.192,High,White,5/28/2023 0:58
2604,Aspen PD,General,42.6732,-84.6474,High,Unknown,6/29/2023 18:00
3162,Aspen PD,General,42.7415,-84.6593,High,White,8/14/2023 3:59
5622,Aspen PD,Training,42.656,-84.535,High,Black,3/28/2023 5:15
3446,Aspen PD,General,42.7812,-84.5428,High,White,9/4/2023 23:35
2293,Aspen PD,General,42.678,-84.4317,High,Black,5/31/2023 18:27
5093,Aspen PD,General,42.6438,-84.4788,High,White,12/29/2023 20:06
4092,Aspen PD,General,42.7221,-84.641,High,White,10/24/2023 1:40
4526,Aspen PD,General,42.553,-84.7681,High,White,11/22/2023 19:44
5983,Aspen PD,Training,42.5491,-84.8268,High,White,12/10/2023 14:49
757,Aspen PD,Crime Reduction,42.6979,-84.5551,High,White,11/14/2023 20:09
218,Aspen PD,Crime Reduction,42.6815,-84.5422,High,Black,4/20/2023 15:51
355,Aspen PD,Crime Reduction,42.6795,-84.2352,Low,White,6/30/2023 20:12
5144,Aspen PD,Other,42.7416,-84.6243,Low,Unknown,10/19/2023 15:59
4907,Aspen PD,General,42.6277,-84.6233,High,White,12/17/2023 11:01
5853,Aspen PD,Training,42.6597,-84.2817,High,White,6/22/2023 0:03
3563,Aspen PD,General,42.8424,-84.5195,High,White,9/4/2023 15:18
446,Aspen PD,Crime Reduction,42.6887,-84.5675,High,Hispanic,7/8/2023 15:49
1220,Aspen PD,General,42.663,-84.4719,High,White,2/10/2023 18:26
912,Aspen PD,General,42.653,-84.6897,High,White,1/9/2023 10:42
5549,Aspen PD,Training,42.702,-84.4318,High,White,3/12/2023 23:22
4735,Aspen PD,General,42.9506,-84.385,Low,White,12/1/2023 7:41
5977,Aspen PD,Training,42.904,-84.5175,High,White,12/9/2023 3:34
164,Aspen PD,Crime Reduction,42.6753,-84.5747,High,Black,3/3/2023 15:26
4884,Aspen PD,General,42.7296,-84.603,High,Black,12/14/2023 3:26
213,Aspen PD,Crime Reduction,42.7016,-84.5608,High,Unknown,4/13/2023 22:25
3850,Aspen PD,General,42.6735,-84.6624,Low,White,10/4/2023 9:38
5998,Aspen PD,Training,42.8019,-84.7489,High,White,12/27/2023 2:36
3580,Aspen PD,General,42.8934,-84.5426,Low,White,9/8/2023 19:36
2360,Aspen PD,General,42.66932522,-84.54383407,High,Black,6/3/2023 3:59
5779,Aspen PD,Training,42.8272,-84.8355,High,Black,5/12/2023 1:22
5386,Aspen PD,Special Focus,42.7742,-84.6693,High,White,12/25/2023 9:45
2010,Aspen PD,General,42.6965,-84.5034,High,Black,5/5/2023 20:24
4589,Aspen PD,General,42.8031,-84.4879,High,White,11/25/2023 4:48
3499,Aspen PD,General,42.6763,-84.4014,High,Black,9/6/2023 23:07
3594,Aspen PD,General,42.8058,-84.5424,High,Black,9/9/2023 4:21
